,PassengerNumber,Name,HomePlanet_0,HomePlanet_1,Destination_0,Destination_1,deck,numofcabin,side_0,side_1,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
7377,7889,3665,0,1,1,0,2,256,0,1,35,True,False,0,0,0,0,0,True
7378,7890,1760,1,0,0,1,5,1508,1,0,58,False,False,0,268,0,109,594,False
7379,7890,2531,1,0,1,1,6,1273,1,0,17,True,False,0,0,0,0,0,True
7380,7890,7170,1,0,0,1,1,319,1,0,16,True,False,0,0,0,0,0,True
7381,7891,3569,1,0,1,1,6,1274,1,0,2,True,False,0,0,0,0,0,True
7382,7891,6707,1,0,0,1,4,105,0,1,13,False,False,34,1,0,824,29,False
7383,7892,1873,1,1,0,1,5,1636,0,1,18,False,False,196,0,744,0,0,True
7384,7894,4257,1,0,1,1,4,519,1,0,29,False,False,46,68,589,88,0,True
7385,7895,5191,1,0,1,1,5,1509,1,0,21,False,False,102,9,21,464,104,False
7386,7897,455,0,1,1,1,2,295,1,0,43,True,False,0,0,0,0,0,True
7387,7899,1076,1,0,0,1,6,1275,1,0,69,True,False,0,0,0,0,0,False
7388,7899,6480,1,0,0,1,6,1275,1,0,40,False,False,0,0,14,785,10,False
7389,7899,5315,1,0,0,1,6,1275,1,0,1,True,False,0,0,0,0,0,True
7390,7901,7749,1,1,0,1,5,1512,1,0,36,True,False,0,0,0,0,0,True
7391,7902,2284,1,0,0,1,6,1276,0,1,60,True,False,0,0,0,0,0,False
7392,7902,5317,1,0,1,0,6,1276,0,1,17,True,False,0,0,0,0,0,True
7393,7902,4397,1,0,0,1,6,1276,0,1,49,True,False,0,0,0,0,0,False
7394,7902,5133,1,0,0,1,6,1276,0,1,23,False,False,1,700,0,7,136,False
7395,7903,6605,1,0,0,1,5,1638,0,1,39,False,False,472,0,0,173,0,False
7396,7904,4413,1,0,0,1,3,78,0,1,53,True,False,0,0,0,0,0,True
7397,7904,3884,1,0,0,1,6,1277,0,1,26,False,False,485,8,3958,0,0,True
7398,7905,8464,0,1,0,1,2,296,1,0,31,False,False,0,87,0,2263,224,False
7399,7905,5490,0,1,0,1,2,296,1,0,48,True,False,0,0,0,1450,0,True
7400,7905,5502,0,1,1,1,2,296,1,0,26,False,True,1432,1283,0,178,5034,False
7401,7907,2791,1,1,0,1,5,1513,1,0,25,True,False,0,0,0,0,0,True
7402,7908,484,0,1,1,1,1,310,1,0,25,True,False,0,0,0,0,0,True
7403,7910,3035,1,0,0,1,5,1639,0,1,30,False,False,4,637,0,0,3,False
7404,7913,363,1,0,0,1,6,1278,1,0,35,True,False,0,0,0,0,0,True
7405,7914,3883,1,0,0,1,6,1278,0,1,23,True,False,0,0,0,0,0,False
7406,7914,5384,1,0,0,1,6,1278,0,1,24,False,False,0,80,106,344,0,False
7407,7914,2832,1,0,0,1,6,1278,0,1,47,False,False,397,0,321,0,5,True
7408,7916,2736,1,0,0,1,6,1279,0,1,37,True,False,0,0,0,0,0,False
7409,7918,340,1,1,0,1,5,1640,0,1,24,True,False,0,0,0,0,0,True
7410,7919,1843,1,0,0,1,6,1281,0,1,21,False,False,90,0,817,0,0,False
7411,7920,511,1,1,0,1,5,1515,1,0,42,True,False,0,0,0,0,0,True
7412,7922,5041,1,0,0,1,5,1517,1,0,39,False,False,3030,79,0,0,0,False
7413,7924,5982,1,0,0,1,5,1642,0,1,28,False,False,589,57,0,0,0,False
7414,7926,4662,1,0,0,1,4,514,0,1,32,False,False,0,0,747,365,1216,False
7415,7929,5510,0,1,0,1,1,311,1,0,31,False,False,0,910,58,1654,1217,False
7416,7930,4402,1,0,0,1,6,439,0,1,13,True,False,0,0,0,0,0,True
7417,7935,8129,1,0,0,1,5,1520,1,0,41,False,False,84,0,6,811,2,True
7418,7936,3482,1,0,0,1,5,1644,0,1,21,False,False,7,0,622,0,0,False
7419,7936,1517,1,0,0,1,6,1284,0,1,21,False,False,0,0,0,0,0,False
7420,7936,5006,1,0,0,1,6,1284,0,1,9,False,False,0,0,649,0,0,True
7421,7937,5652,0,1,0,1,3,229,1,0,36,False,False,0,9532,0,2326,461,False
7422,7937,6899,0,1,1,1,3,229,1,0,30,True,False,0,0,0,0,0,True
7423,7939,4401,1,0,0,1,6,1281,1,0,27,False,False,0,593,0,259,0,False
7424,7940,1433,1,0,0,1,5,1521,1,0,40,False,False,580,0,447,6,0,False
7425,7941,421,0,1,0,1,2,257,0,1,41,False,False,0,116,10705,9181,10,False
7426,7943,5505,0,1,1,1,1,258,0,1,16,True,False,0,0,0,0,0,True
7427,7943,2621,0,1,1,0,1,258,0,1,36,False,True,2,6504,0,98,4,True
7428,7944,26,0,1,0,1,3,230,1,0,15,False,False,31,804,1,4732,2577,False
7429,7944,128,0,1,0,1,3,230,1,0,39,True,False,0,0,0,0,0,True
7430,7945,5660,1,1,0,1,5,1522,1,0,21,True,False,0,0,0,0,0,True
7431,7946,2717,1,0,1,0,5,1645,0,1,24,False,False,0,0,604,0,91,True
7432,7947,3587,1,1,0,1,5,1646,0,1,28,False,False,1811,1,57,0,0,False
7433,7949,737,1,0,0,1,6,1283,1,0,47,False,False,0,14,0,2330,0,False
7434,7950,4002,1,1,0,1,6,1287,0,1,55,False,False,0,1620,159,0,0,False
7435,7950,3584,1,0,0,1,6,1287,0,1,31,True,False,0,0,0,0,0,True
7436,7950,2354,1,0,1,1,4,516,0,1,22,False,False,10,0,624,0,85,True
7437,7950,2603,1,0,0,1,6,1287,0,1,26,True,False,0,0,0,0,0,True
7438,7952,8405,1,1,0,1,5,1523,1,0,62,False,False,100,0,38,1211,0,False
7439,7952,1094,1,1,0,1,4,524,1,0,53,False,False,868,0,686,520,24,False
7440,7954,4520,1,0,1,1,6,1284,1,0,29,False,False,30,0,0,0,780,False
7441,7955,864,1,0,0,1,6,1288,0,1,21,False,False,640,0,144,104,0,False
7442,7957,7969,1,0,1,0,6,1285,1,0,18,True,False,0,0,0,0,0,True
7443,7958,7375,1,1,0,1,4,525,1,0,34,True,False,0,0,0,0,0,True
7444,7960,3772,1,0,0,1,5,1648,0,1,19,False,False,1,7,59,689,0,False
7445,7962,3618,1,0,0,1,6,1290,0,1,14,False,False,0,360,0,25,1340,False
7446,7967,2381,1,0,0,1,6,1288,1,0,21,False,False,691,0,0,586,15,False
7447,7968,684,1,1,0,1,3,232,1,0,55,False,False,376,0,858,0,31,True
7448,7970,3259,0,1,1,1,2,258,0,1,18,False,False,0,3492,0,506,8,True
7449,7972,3643,0,1,1,1,1,260,0,1,33,True,False,0,0,0,0,0,True
7450,7972,837,0,1,0,1,1,260,0,1,35,False,False,0,246,25,42,3730,False
7451,7973,961,1,0,0,1,2,297,1,0,31,True,False,0,0,0,0,0,True
7452,7974,913,0,1,0,1,2,259,0,1,27,False,False,0,2318,1127,2423,115,False
7453,7974,4047,0,1,0,1,2,259,0,1,49,False,False,0,36,89,948,927,False
7454,7976,4893,1,0,1,0,6,1289,1,0,13,True,False,0,0,0,0,0,True
7455,7981,3393,1,0,0,1,5,1652,0,1,24,False,False,24,174,0,509,15,False
7456,7981,7030,1,0,0,1,6,1293,0,1,22,False,False,31,0,1,25,757,False
7457,7982,313,0,1,0,1,1,261,0,1,32,True,False,0,0,0,0,0,False
7458,7982,403,0,1,0,1,1,261,0,1,18,True,False,0,0,0,0,0,True
7459,7983,196,0,1,0,1,5,295,0,1,53,True,False,0,0,0,0,0,True
7460,7984,1990,1,1,0,1,5,1653,0,1,4,False,False,0,0,0,0,0,True
7461,7984,5793,1,1,0,1,5,1653,0,1,24,True,False,0,0,0,0,0,True
7462,7984,7135,1,1,0,1,5,1653,0,1,23,False,False,649,0,622,0,0,True
7463,7984,3576,1,1,0,1,5,1653,0,1,1,False,False,0,0,0,0,0,True
7464,7985,2130,1,0,0,1,5,1654,0,1,18,False,False,1969,0,310,0,0,True
7465,7986,8181,1,1,0,1,5,1655,0,1,21,False,False,838,45,455,0,0,False
7466,7987,2419,1,1,0,1,3,248,0,1,40,False,False,3809,0,21,0,1,False
7467,7988,6264,0,1,0,1,1,313,1,0,49,True,False,0,0,0,0,0,True
7468,7989,6213,1,0,1,0,6,1290,1,0,25,True,False,0,0,0,0,0,False
7469,7990,999,1,0,1,1,6,1294,0,1,21,True,False,0,0,0,0,0,True
7470,7993,382,0,1,0,1,0,96,1,0,40,True,False,0,0,0,0,0,True
7471,7993,2487,0,1,1,1,0,96,1,0,47,True,True,0,0,0,0,0,True
7472,7994,4104,1,0,1,0,6,1295,0,1,25,False,False,153,0,0,388,0,False
7473,7995,3565,0,1,0,1,6,1448,1,0,36,True,False,0,0,0,0,0,True
7474,7996,7470,1,0,0,1,5,1657,0,1,39,False,False,17,334,708,17,366,False
7475,7999,749,0,1,1,1,1,262,0,1,26,True,False,0,0,0,0,0,True
7476,8000,247,1,0,0,1,6,1292,1,0,0,False,False,0,0,0,0,0,True
7477,8000,6147,1,0,0,1,6,1292,1,0,14,True,False,0,0,0,0,0,True
7478,8003,3900,1,1,0,1,5,1659,0,1,7,False,False,0,0,0,0,0,True
7479,8004,3086,1,1,1,1,5,1527,1,0,50,True,False,0,0,0,0,0,True
7480,8005,7638,1,0,1,1,5,1528,1,0,22,False,False,0,15,0,548,124,False
7481,8005,6884,1,0,1,0,6,1293,1,0,17,True,False,0,0,0,0,0,True
7482,8005,4604,1,0,0,1,5,1528,1,0,35,False,False,676,0,0,0,40,False
7483,8006,4977,1,0,0,1,5,1529,1,0,22,False,False,0,1145,0,0,371,False
7484,8007,7220,1,0,0,1,6,1296,0,1,26,False,False,0,0,1,886,0,False
7485,8007,5340,1,0,1,0,4,517,0,1,24,False,False,0,0,92,1492,0,True
7486,8010,4747,0,1,0,1,2,300,1,0,59,False,False,0,2593,0,98,0,True
7487,8012,1447,1,1,0,1,5,1531,1,0,24,True,False,0,0,0,0,0,True
7488,8012,1955,1,1,0,1,4,530,1,0,17,False,False,0,0,0,0,0,False
7489,8012,5552,1,1,0,1,5,1531,1,0,28,True,False,0,0,0,0,0,True
7490,8014,4944,1,0,0,1,6,1294,1,0,38,True,False,0,0,0,0,0,True
7491,8015,4718,0,1,0,1,1,315,1,0,2,True,False,0,0,0,0,0,True
7492,8015,2459,0,1,0,1,1,315,1,0,36,False,False,0,244,0,5432,2302,False
7493,8015,19,0,1,1,1,1,315,1,0,32,True,False,0,0,0,0,0,True
7494,8016,1814,1,0,0,1,4,531,1,0,15,False,False,0,10,0,595,381,False
7495,8018,4492,1,0,0,1,5,1532,1,0,54,False,False,0,0,5,1268,26,False
7496,8019,1562,1,1,0,1,5,1660,0,1,18,True,False,0,0,0,0,0,True
7497,8020,3986,1,0,0,1,5,1661,0,1,22,False,False,668,79,0,0,1,False
7498,8021,6079,1,0,0,1,6,1298,0,1,23,True,False,0,0,0,0,0,False
7499,8023,1612,0,1,0,1,3,249,0,1,14,False,False,0,4545,271,199,1377,True
7500,8023,875,0,1,0,1,3,249,0,1,26,True,False,0,0,0,0,0,True
7501,8024,7465,1,0,0,1,5,1533,1,0,73,False,False,16,0,722,2,89,False
7502,8025,7523,0,1,0,1,1,263,0,1,29,False,False,0,0,0,0,0,True
7503,8026,5112,1,1,0,1,5,1534,1,0,29,True,False,0,0,0,0,0,True
7504,8027,3207,1,0,0,1,6,1297,1,0,12,False,False,0,0,0,0,0,False
7505,8027,8114,1,0,1,1,5,1535,1,0,27,False,False,31,225,331,0,14,False
7506,8029,1909,1,0,0,1,6,1298,1,0,31,False,False,779,0,3,57,0,False
7507,8030,8247,1,0,1,0,6,1299,1,0,26,True,False,0,0,0,0,0,False
7508,8031,281,0,1,1,1,3,250,0,1,35,True,False,0,0,0,0,0,True
7509,8032,848,0,1,0,1,0,85,0,1,25,True,False,0,0,0,0,0,True
7510,8032,140,0,1,1,1,0,85,0,1,40,True,False,0,0,0,0,0,True
7511,8034,4769,1,1,0,1,4,532,1,0,18,True,False,0,0,0,0,0,False
7512,8034,373,1,1,0,1,4,532,1,0,52,False,False,1222,2,74,0,0,False
7513,8035,8118,1,1,0,1,5,1536,1,0,35,True,False,0,0,0,0,0,True
7514,8036,7663,1,0,0,1,5,1537,1,0,51,False,False,172,350,0,16,1005,False
7515,8036,1336,1,0,0,1,5,1537,1,0,35,False,False,0,0,62,0,891,False
7516,8037,2092,1,0,0,1,5,1538,1,0,14,False,False,0,476,249,177,0,False
7517,8038,432,0,1,1,1,2,301,1,0,40,True,False,0,0,0,0,0,True
7518,8038,773,0,1,1,1,2,301,1,0,26,True,False,0,0,0,0,0,True
7519,8042,5401,0,1,1,1,6,1299,0,1,21,True,False,0,0,0,0,0,False
7520,8043,3627,0,1,1,1,0,97,1,0,45,False,False,5,17901,0,79,281,True
7521,8043,207,0,1,0,1,0,97,1,0,29,False,False,0,1408,0,408,1,True
7522,8043,174,0,1,0,1,0,97,1,0,39,False,True,1,392,64,148,1367,True
7523,8043,7099,0,1,1,1,0,97,1,0,37,True,False,0,0,0,0,0,True
7524,8046,6198,1,0,1,0,6,1300,0,1,22,True,False,0,0,0,0,0,True
7525,8049,1249,1,0,0,1,6,1301,0,1,22,False,False,6,21,0,782,0,False
7526,8050,627,1,0,1,0,6,1300,1,0,30,False,False,0,34,143,275,0,False
7527,8050,4106,1,0,0,1,1,350,1,0,1,True,False,0,0,0,0,0,True
7528,8050,5937,1,0,1,0,6,1300,1,0,0,True,False,0,0,0,0,0,True
7529,8052,2441,1,0,0,1,6,1302,1,0,9,False,False,0,0,0,0,0,False
7530,8052,6214,1,0,1,0,6,1302,1,0,18,False,False,0,0,0,1,335,False
7531,8053,7188,1,1,0,1,5,1663,0,1,29,False,False,1544,1,206,0,0,False
7532,8054,3878,1,1,1,1,5,1540,1,0,52,False,False,0,0,262,1425,571,False
7533,8055,4416,1,0,0,1,4,533,1,0,27,False,False,0,0,846,59,0,False
7534,8056,4044,0,1,0,1,2,262,0,1,54,False,False,0,793,0,87,1567,False
7535,8056,5372,0,1,0,1,2,262,0,1,28,False,False,40,9012,0,111,551,True
7536,8057,8331,0,1,0,1,1,267,0,1,65,True,False,0,0,0,0,0,True
7537,8057,262,0,1,1,1,1,267,0,1,26,True,False,0,0,0,0,0,True
7538,8058,6682,1,0,0,1,5,1664,0,1,29,False,False,12,2,0,432,1548,False
7539,8059,4904,0,1,0,1,6,1302,0,1,20,False,False,0,38,0,0,1779,False
7540,8060,6346,1,1,0,1,5,1541,1,0,39,False,False,1369,259,960,1,29,False
7541,8060,1868,1,1,0,1,5,1541,1,0,37,True,False,0,0,0,0,0,True
7542,8063,6171,1,0,0,1,5,1543,1,0,20,False,False,0,25,0,11,0,False
7543,8064,8373,1,1,0,1,5,1312,0,1,40,True,False,0,0,0,0,0,True
7544,8064,2726,1,1,0,1,4,534,1,0,0,False,False,0,0,0,0,0,True
7545,8064,1685,1,1,0,1,4,534,1,0,33,True,False,0,0,0,0,0,False
7546,8066,1767,1,1,0,1,5,1544,1,0,23,True,False,0,0,0,0,0,True
7547,8067,4175,1,0,1,1,5,1666,0,1,32,False,False,1,0,12,9,663,False
7548,8068,2541,1,0,0,1,5,1545,1,0,20,False,False,0,52,0,110,614,False
7549,8069,66,0,1,1,1,3,234,1,0,60,True,False,0,0,0,0,0,True
7550,8071,6076,1,0,0,1,5,1546,1,0,53,False,False,0,0,716,0,0,True
7551,8072,5298,0,1,0,1,3,236,1,0,26,True,False,0,0,0,0,0,True
7552,8072,694,0,1,1,1,3,236,1,0,35,False,False,0,5500,0,180,3173,False
7553,8075,7884,1,0,1,1,5,1547,1,0,19,False,False,355,0,0,0,284,False
7554,8076,5491,0,1,1,1,2,263,0,1,43,False,False,1,2060,0,1,2764,False
7555,8076,18,0,1,1,1,2,263,0,1,29,False,False,2686,0,0,2854,2553,False
7556,8077,6441,1,0,0,1,6,1304,0,1,20,False,False,721,122,0,0,0,False
7557,8078,1884,1,0,0,1,5,1667,0,1,19,False,False,0,0,134,1931,10,False
7558,8079,1189,1,0,1,0,5,1548,1,0,21,False,False,505,0,0,0,110,True
7559,8081,5528,0,1,1,1,3,251,0,1,39,False,False,2,15450,336,1,904,True
7560,8082,2162,1,0,0,1,6,1305,0,1,12,True,False,0,0,0,0,0,False
7561,8082,2181,1,0,1,1,5,1668,0,1,20,False,False,1842,0,0,0,0,True
7562,8083,1761,1,0,0,1,5,1669,0,1,18,False,False,595,134,7,0,0,False
7563,8084,6942,0,1,0,1,2,264,0,1,31,False,False,77,745,0,6688,2161,False
7564,8085,5839,1,0,1,0,5,1549,1,0,35,False,False,635,3,0,747,25,False
7565,8086,2210,1,0,1,0,6,1306,0,1,44,True,False,0,0,0,0,0,True
7566,8087,6903,0,1,0,1,1,268,0,1,62,False,False,33,3518,0,394,0,True
7567,8088,2447,1,1,0,1,4,521,0,1,23,False,False,1,0,11,0,2336,False
7568,8088,7984,1,1,0,1,5,1670,0,1,23,False,True,3,0,0,1677,0,False
7569,8089,2818,1,0,0,1,5,1671,0,1,19,False,False,0,0,1761,0,36,True
7570,8091,5443,1,0,0,1,5,1672,0,1,29,False,False,18,7,0,0,779,False
7571,8092,5631,0,1,0,1,3,238,1,0,31,False,False,0,4655,135,2075,402,True
7572,8092,3783,0,1,1,1,3,238,1,0,33,True,True,0,0,0,0,0,True
7573,8092,7291,0,1,0,1,3,238,1,0,41,False,False,0,3216,0,433,517,False
7574,8094,3277,0,1,0,1,2,265,0,1,60,False,False,19,7316,0,0,1781,True
7575,8097,770,0,1,0,1,1,317,1,0,41,True,False,0,0,0,0,0,True
7576,8098,700,0,1,0,1,1,269,0,1,69,False,True,0,269,0,190,9033,False
7577,8098,6409,0,1,1,1,1,269,0,1,44,False,False,9,2311,0,633,1,True
7578,8098,5601,0,1,1,1,1,269,0,1,18,True,False,0,0,0,0,0,True
7579,8098,3753,0,1,1,1,1,269,0,1,26,False,False,0,11598,0,3,386,True
7580,8102,2573,1,0,0,1,5,1674,0,1,30,False,False,4,0,442,2441,0,False
7581,8103,2293,1,1,0,1,5,1675,0,1,34,False,False,81,0,492,122,0,False
7582,8105,7025,1,0,1,0,5,1677,0,1,18,False,False,0,0,15,570,84,False
7583,8106,2070,1,0,1,1,6,1306,1,0,49,True,False,0,0,0,0,0,True
7584,8107,7022,1,0,1,0,5,1678,0,1,71,False,False,48,43,0,78,534,False
7585,8108,7305,1,0,1,0,5,1552,1,0,19,False,False,150,605,0,0,1,False
7586,8112,1040,1,0,1,0,5,1553,1,0,23,False,False,90,4,0,7,588,False
7587,8115,6231,0,1,0,1,1,318,1,0,31,True,False,0,0,0,0,0,True
7588,8115,2745,0,1,0,1,1,318,1,0,40,True,False,0,0,0,0,0,True
7589,8116,7708,1,1,1,1,3,252,0,1,28,False,False,49,0,0,2,1136,False
7590,8117,2319,0,1,0,1,1,319,1,0,17,True,False,0,0,0,0,0,True
7591,8117,1411,0,1,0,1,1,319,1,0,24,False,False,0,809,0,4928,143,False
7592,8117,6519,0,1,1,1,1,319,1,0,54,True,False,0,0,0,0,0,True
7593,8118,2557,1,0,0,1,6,1310,0,1,21,True,False,0,0,0,0,0,False
7594,8119,3738,1,0,1,1,5,1555,1,0,2,True,False,0,0,0,0,0,False
7595,8119,8308,1,0,1,1,5,1555,1,0,20,True,False,6,1119,0,24,13,True
7596,8119,7694,1,0,1,1,5,1555,1,0,20,False,False,97,279,0,301,39,False
7597,8120,3784,0,1,1,1,3,253,0,1,36,False,False,0,4260,0,0,1678,True
7598,8121,4290,1,0,0,1,6,1311,0,1,25,True,False,0,0,0,0,0,True
7599,8122,6803,0,1,1,1,2,302,1,0,58,False,False,0,226,0,5481,0,False
7600,8122,705,0,1,0,1,2,302,1,0,37,False,False,79,218,0,442,659,True
7601,8122,3243,0,1,0,1,2,302,1,0,26,False,False,0,13,0,3803,3557,False
7602,8123,8045,1,0,0,1,6,1312,0,1,45,True,False,0,0,0,0,0,False
7603,8124,6761,1,0,0,1,5,1681,0,1,44,False,False,0,903,0,0,0,False
7604,8128,5454,1,1,0,1,5,1682,0,1,24,True,False,0,0,0,0,0,True
7605,8129,2689,1,0,1,1,5,804,0,1,13,True,False,0,0,0,0,0,True
7606,8129,3124,1,0,0,1,6,1313,0,1,4,False,False,0,0,0,0,0,True
7607,8129,2903,1,0,0,1,5,1683,0,1,24,False,False,381,925,342,0,642,False
7608,8129,5574,1,0,1,1,5,1683,0,1,27,False,False,3,13,0,0,788,False
7609,8129,6677,1,0,0,1,4,522,0,1,39,False,False,44,1620,0,6,0,False
7610,8130,5729,1,0,0,1,6,1308,1,0,23,True,False,0,0,0,0,0,False
7611,8130,1370,1,0,1,1,6,1308,1,0,4,False,False,0,0,0,0,0,False
7612,8130,3026,1,0,0,1,6,1308,1,0,0,True,False,0,0,0,0,0,False
7613,8131,3337,1,1,0,1,5,1557,1,0,22,True,False,0,0,0,0,0,True
7614,8133,3477,1,1,0,1,3,254,0,1,27,False,False,831,0,0,867,20,False
7615,8135,5887,0,1,0,1,2,267,0,1,22,True,False,0,0,0,0,0,True
7616,8136,384,0,1,1,1,2,268,0,1,26,True,False,0,0,0,0,0,True
7617,8136,34,0,1,0,1,2,268,0,1,60,False,False,0,5998,0,4794,8,False
7618,8137,651,1,0,0,1,6,1314,0,1,18,False,False,0,297,0,588,23,False
7619,8138,5962,1,0,1,1,6,1315,0,1,20,True,False,0,0,0,0,0,False
7620,8139,550,1,0,0,1,4,523,0,1,25,False,False,11,780,0,0,0,True
7621,8140,1104,1,0,1,0,6,1309,1,0,24,True,False,0,0,0,0,0,True
7622,8141,7282,1,0,0,1,6,1310,1,0,38,True,False,0,0,0,0,0,True
7623,8143,6972,1,0,0,1,5,1558,1,0,18,False,False,0,17,5,0,712,True
7624,8144,3516,0,1,1,1,1,270,0,1,45,True,False,0,0,0,0,0,True
7625,8144,5303,0,1,0,1,1,270,0,1,13,False,False,0,3680,0,1529,3854,False
7626,8144,5781,0,1,0,1,1,270,0,1,28,False,False,0,3317,77,0,130,True
7627,8144,2247,0,1,0,1,1,270,0,1,5,False,False,0,0,0,0,0,True
7628,8147,2952,1,0,0,1,6,1317,0,1,20,False,False,0,142,0,3528,92,False
7629,8147,5234,1,0,0,1,5,508,0,1,2,True,False,0,0,0,0,0,True
7630,8147,4292,1,0,0,1,6,1317,0,1,42,False,False,18,5,470,356,57,False
7631,8147,1839,1,0,1,1,6,1317,0,1,0,False,False,0,0,0,0,0,True
7632,8148,4205,1,0,0,1,6,1318,0,1,18,False,False,0,508,0,44,257,False
7633,8149,3448,1,0,1,0,6,1319,0,1,26,True,False,0,0,0,0,0,False
7634,8150,1215,1,1,1,1,4,539,1,0,3,True,False,0,0,0,0,0,True
7635,8150,7318,1,1,1,0,4,539,1,0,49,True,False,0,0,0,0,0,True
7636,8150,7312,1,1,0,1,4,539,1,0,19,False,False,691,0,10,561,25,False
7637,8152,7252,1,0,0,1,6,1312,1,0,19,True,False,0,0,0,0,0,False
7638,8153,5692,1,0,0,1,6,1320,0,1,15,True,False,0,0,0,0,0,False
7639,8156,6243,1,0,1,0,6,1321,0,1,53,False,False,90,29,102,244,56,False
7640,8157,5138,1,0,0,1,6,1313,1,0,0,False,False,0,0,0,0,0,True
7641,8157,5827,1,0,1,1,5,1560,1,0,39,False,False,1663,0,262,229,0,False
7642,8157,4875,1,0,0,1,6,1313,1,0,45,False,False,0,0,2778,1910,0,False
7643,8157,8338,1,0,0,1,6,1313,1,0,10,True,False,0,0,0,0,0,True
7644,8157,5185,1,0,1,1,6,1313,1,0,1,False,False,0,0,0,0,0,True
7645,8157,1636,1,0,0,1,6,1313,1,0,9,False,False,0,0,0,0,0,True
7646,8158,3954,1,1,0,1,5,1686,0,1,40,False,False,953,0,356,0,0,False
7647,8159,1187,1,0,0,1,5,1687,0,1,26,False,False,0,0,0,622,8,False
7648,8161,5337,1,0,0,1,5,1688,0,1,18,False,False,1157,28,50,0,0,False
7649,8162,4094,0,1,0,1,4,524,0,1,47,False,False,0,314,0,889,1090,False
7650,8164,5074,1,0,0,1,6,1314,1,0,31,False,False,0,918,0,0,900,False
7651,8165,4795,1,1,0,1,4,525,0,1,21,False,False,279,11,40,718,0,False
7652,8167,4667,1,0,1,0,6,1315,1,0,23,True,False,0,0,0,0,0,True
7653,8168,157,1,0,1,1,5,1561,1,0,32,False,False,7,723,33,6,13,False
7654,8168,5027,1,0,0,1,5,1561,1,0,32,False,False,293,889,1,1,200,False
7655,8168,1359,1,0,0,1,5,1561,1,0,21,False,False,644,0,0,0,2,False
7656,8168,1193,1,0,0,1,5,1561,1,0,41,False,False,4,0,9,20,831,False
7657,8168,1285,1,0,0,1,6,1316,1,0,22,False,False,753,0,0,0,0,False
7658,8168,1443,1,0,0,1,6,1316,1,0,18,False,False,0,858,2,0,0,True
7659,8168,8219,1,0,1,0,6,1316,1,0,28,True,False,0,0,0,0,0,True
7660,8168,6754,1,0,0,1,6,1316,1,0,38,True,False,0,0,0,0,0,True
7661,8171,2083,1,0,0,1,5,1690,0,1,46,False,False,0,0,594,154,0,False
7662,8173,775,0,1,0,1,2,304,1,0,44,False,False,0,3771,0,521,4,True
7663,8175,7592,0,1,0,1,2,305,1,0,38,True,False,0,0,0,0,0,True
7664,8176,5629,0,1,1,1,0,98,1,0,28,False,False,5,8252,0,181,3027,False
7665,8177,2133,1,0,0,1,6,1317,1,0,31,False,False,116,0,298,2,227,False
7666,8178,6985,1,0,0,1,6,1318,1,0,18,True,False,0,0,0,0,0,True
7667,8182,4176,1,0,1,0,5,1564,1,0,18,False,False,0,220,4,0,532,False
7668,8186,4874,1,0,1,1,6,1319,1,0,4,False,False,0,0,0,0,0,True
7669,8186,4585,1,0,1,0,6,1319,1,0,0,True,False,0,0,0,0,0,True
7670,8186,3389,1,0,0,1,6,1319,1,0,0,False,False,0,0,0,0,0,False
7671,8186,6539,1,0,1,0,6,1319,1,0,23,True,False,0,0,0,0,0,False
7672,8189,759,0,1,0,1,2,271,0,1,35,False,False,0,747,0,0,2478,False
7673,8190,4131,0,1,1,1,1,320,1,0,43,True,False,0,0,0,0,0,True
7674,8191,3488,1,0,1,0,6,1320,1,0,18,False,False,0,0,19,751,4,False
7675,8192,3862,1,0,0,1,5,1566,1,0,18,False,False,539,2,3,900,0,False
7676,8194,3743,1,0,0,1,5,1567,1,0,18,False,False,0,0,662,30,0,True
7677,8197,490,1,0,1,1,5,1693,0,1,49,False,False,598,0,0,118,0,False
7678,8199,6132,1,0,0,1,6,1329,0,1,19,False,False,0,0,0,0,0,False
7679,8200,8215,1,0,1,0,6,1330,0,1,22,True,False,0,0,0,0,0,True
7680,8202,98,0,1,0,1,2,306,1,0,4,False,False,0,453,0,0,0,True
7681,8202,1294,0,1,0,1,2,306,1,0,0,False,False,0,0,0,0,0,True
7682,8202,1660,1,1,0,1,2,306,1,0,51,True,False,0,0,0,0,0,True
7683,8202,5868,0,1,0,1,2,306,1,0,39,False,False,19,3603,0,421,517,True
7684,8202,1278,0,1,1,1,2,306,1,0,36,False,False,0,8151,5,0,8182,False
7685,8202,7104,0,1,0,1,2,306,1,0,53,True,False,0,0,0,0,0,True
7686,8203,440,0,1,1,1,2,307,1,0,23,False,False,0,395,0,6,205,False
7687,8203,3264,0,1,0,1,2,307,1,0,24,True,False,0,0,0,0,0,True
7688,8204,4755,0,1,0,1,4,541,1,0,25,False,False,0,1003,1629,73,748,False
7689,8204,7573,0,1,0,1,4,541,1,0,30,False,False,209,157,2566,171,472,False
7690,8205,5174,1,0,0,1,6,1331,0,1,20,False,False,625,0,2,0,0,False
7691,8207,3865,1,1,0,1,5,1695,0,1,40,True,False,0,0,0,0,0,True
7692,8208,544,1,0,1,0,6,1322,1,0,18,True,False,0,0,0,0,0,True
7693,8209,6086,1,0,0,1,6,1332,0,1,57,False,False,6,510,372,0,0,True
